Title,Video ID,Video URL,Channel Title,Misleading Video,False Promises ,Exaggerated Video,Spam Content ,Exploits Curiosity Gap :,Label
60th Filmfare Awards | Filmfare Awards 2015 | Full Show HD | Shah Rukh Khan Varun Dhawan,9GvPvlWLhlI,https://www.youtube.com/watch?v=9GvPvlWLhlI,FilmfareOfficial,No,No,No,No,No,Real
61st Filmfare Awards 2016 Full Show | Deepika Padukone | Shah Rukh Khan | Ranveer Singh,jEUaZEul13c,https://www.youtube.com/watch?v=jEUaZEul13c,FilmfareOfficial,No,No,No,No,No,Real
Katrina Kaif performance at IIFA 2017,Y3dnvwkS3c4,https://www.youtube.com/watch?v=Y3dnvwkS3c4,IIFA Awards,No,No,No,No,No,Real
Bollywood Backstage: Let's Talk Fashion with Bollywood's Top Celebrity Stylists | The Quint,b4r_LadvoMI,https://www.youtube.com/watch?v=b4r_LadvoMI,The Quint,No,No,No,No,No,Real
In Alia Bhatt's Kitchen ft. Dilip & Carol | Ep. 1 | Alia Bhatt,sLgTM5GgGmc,https://www.youtube.com/watch?v=sLgTM5GgGmc,Alia Bhatt,No,No,No,No,No,Real
"Dilbaro - Full Video | Raazi | Alia Bhatt | Harshdeep Kaur, Vibha Saraf & Shankar Mahadevan",WqUXVw0WlXc,https://www.youtube.com/watch?v=WqUXVw0WlXc,Zee Music Company,No,No,No,No,No,Real
Getting Ready for IIFA 2019 | Alia Bhatt,V2qQsNofEgU,https://www.youtube.com/watch?v=V2qQsNofEgU,Alia Bhatt,No,No,No,No,No,Real
AIB : Alia Bhatt - Genius of the Year,pfHxl46KyZM,https://www.youtube.com/watch?v=pfHxl46KyZM,All India Bakchod,No,No,No,No,No,Real
Radha - SOTY | Alia Bhatt | Sidharth Malhotra | Varun Dhawan |Udit Narayan|Shreya Ghoshal,kZqH9Kfv6BI,https://www.youtube.com/watch?v=kZqH9Kfv6BI,SonyMusicIndiaVEVO,No,No,No,No,No,Real
Offo Full Video Song | 2 States | Arjun Kapoor | Alia Bhatt | Amitabh Bhattacharya,YPlIhgAX9AQ,https://www.youtube.com/watch?v=YPlIhgAX9AQ,T-Series,No,No,No,No,No,Real
Alia Bhatt’s Morning Routine on Set | Alia Bhatt,YgJXhrSxa7Q,https://www.youtube.com/watch?v=YgJXhrSxa7Q,Alia Bhatt,No,No,No,No,No,Real
"Full Video: Tum Se Hi | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam",mt9xg0mmt28,https://www.youtube.com/watch?v=mt9xg0mmt28,T-Series,No,No,No,No,No,Real
Janhvi Kapoor shares her dating strategy | Dabur Amla Aloe Vera What Women Want,g0Bs_F0qSP4,https://www.youtube.com/watch?v=g0Bs_F0qSP4,Filmy Mirchi,No,No,No,No,No,Real
Sara Ali Khan talks about Relationships | What Women Want with Kareena Kapoor Khan,8EuvtjDUDN4,https://www.youtube.com/watch?v=8EuvtjDUDN4,Filmy Mirchi,No,No,No,No,No,Real
Comedy Nights with Kapil | Full Episode 36 | Imran Khan & Kareena Kapoor,dI52waMaugc,https://www.youtube.com/watch?v=dI52waMaugc,Colors TV,No,No,No,No,No,Real
Ishq | Full Hindi Movie | Hindi Comedy Movies | Ajay Devgan | Aamir Khan | Kajol | Juhi Chawla,VkodoR4Gz9k,https://www.youtube.com/watch?v=VkodoR4Gz9k,Venus Movies,No,No,No,No,No,Real
"LYRICAL: Kaise Mujhe | Ghajini | Aamir Khan, Asin | Benny Dayal, Shreya Ghosal | A.R. Rahman",uC1iJcYOyeY,https://www.youtube.com/watch?v=uC1iJcYOyeY,T-Series,No,No,No,No,No,Real
"Chand Sifarish | Full Song | FANAA | Aamir Khan, Kajol | Shaan, Kailash Kher | Jatin-Lalit | Prasoon",zWEOx7TSM6I,https://www.youtube.com/watch?v=zWEOx7TSM6I,YRF,No,No,No,No,No,Real
Naina - Dangal | Aamir Khan | Arijit Singh | Pritam | Amitabh Bhattacharya | New Song 2017,KzBa4ZKTVjE,https://www.youtube.com/watch?v=KzBa4ZKTVjE,Zee Music Company,No,No,No,No,No,Real
"Aamir Khan On His Life, Choosing Directors And Box Office",AuaxSYVNYxE,https://www.youtube.com/watch?v=AuaxSYVNYxE,NDTV,No,No,No,No,No,Real
"Aamir Khan's Exclusive Interview On Affairs, Awards And Controversies",uPKIFhxcmxY,https://www.youtube.com/watch?v=uPKIFhxcmxY,Lehren Retro,No,No,No,No,No,Real
Gogo's Car Crash | Pyaar Ka Punchnama 2 | Viacom18 Motion Pictures,zJ2ZJZl4G4s,https://www.youtube.com/watch?v=zJ2ZJZl4G4s,Viacom18 Studios,No,No,No,No,No,Real
"Thackeray | Nawazuddin Siddiqui, Amrita Rao | In Cinemas Today",MGJrJGqdHpc,https://www.youtube.com/watch?v=MGJrJGqdHpc,Viacom18 Studios,No,No,No,No,No,Real
"Motichoor Chaknachoor | Official Trailer | Nawazuddin Siddiqui, Athiya Shetty | 15th November",U6J_Pkqk5Fs,https://www.youtube.com/watch?v=U6J_Pkqk5Fs,Viacom18 Studios,No,No,No,No,No,Real
"Motichoor Chaknachoor | 3 Days To Go | Nawazuddin Siddiqui, Athiya Shetty | 15th November",7rBvBPH5w-8,https://www.youtube.com/watch?v=7rBvBPH5w-8,Viacom18 Studios,No,No,No,No,No,Real
"Motichoor Chaknachoor | In cinemas Now | Nawazuddin Siddiqui, Athiya Shetty | 15th November",HWeFjKxuIyc,https://www.youtube.com/watch?v=HWeFjKxuIyc,Viacom18 Studios,No,No,No,No,No,Real
The Body | Dialogue Promo 3 | Rishi Kapoor | Emraan Hashmi | Sobhita | Vedhika | 13th December,KAv6SE37Q00,https://www.youtube.com/watch?v=KAv6SE37Q00,Viacom18 Studios,No,No,No,No,No,Real
The Body | Dialogue Promo 4 | Rishi Kapoor | Emraan Hashmi | Sobhita | Vedhika | 13th December,6dEikfRJDdU,https://www.youtube.com/watch?v=6dEikfRJDdU,Viacom18 Studios,No,No,No,No,No,Real
"Shimla Mirchi | Official Trailer | Hema Malini, Rajkummar Rao, Rakul Preet Singh | 3rd January 2020",MvDe9fKyK14,https://www.youtube.com/watch?v=MvDe9fKyK14,Viacom18 Studios,No,No,No,No,No,Real
Kanji's Act of God | OMG: Oh My God | Akshay Kumar | Paresh Rawal | Viacom18 Motion Pictures,mI9UseOt7Ds,https://www.youtube.com/watch?v=mI9UseOt7Ds,Viacom18 Studios,No,No,No,No,No,Real
I Love You I Love You | Pyaar Ka Punchnama 2 | Viacom18 Motion Pictures,fd-D5oSv9x4,https://www.youtube.com/watch?v=fd-D5oSv9x4,Viacom18 Studios,No,No,No,No,No,Real
Kanji In Court | OMG: Oh My God | Akshay Kumar | Paresh Rawal | Viacom18 Motion Pictures,nPQ8PO3MJ2E,https://www.youtube.com/watch?v=nPQ8PO3MJ2E,Viacom18 Studios,No,No,No,No,No,Real
Rani Aka Kangana Ranaut's First Day In Paris | Queen | Viacom18 Studios,8l4ari7GVjQ,https://www.youtube.com/watch?v=8l4ari7GVjQ,Viacom18 Studios,No,No,No,No,No,Real
Tanu Weds Manu Best Comedy Scene | Kangana Ranaut Best Funny Scene | Viacom18 Studios,N_QxbKTHV9k,https://www.youtube.com/watch?v=N_QxbKTHV9k,Viacom18 Studios,No,No,No,No,No,Real
Dialogue Promo 4 | Dil Dhadakne Do | In Cinemas 5th June,x0S2tDrD_5c,https://www.youtube.com/watch?v=x0S2tDrD_5c,Excel Movies,No,No,No,No,No,Real
Dialogue Promo 1 | Dil Dhadakne Do | In Cinemas 5th June,5dx4sCpP8Ig,https://www.youtube.com/watch?v=5dx4sCpP8Ig,Excel Movies,No,No,No,No,No,Real
Dialogue Promo 2 | Dil Dhadakne Do | In Cinemas 5th June,rCPtwtzeYMQ,https://www.youtube.com/watch?v=rCPtwtzeYMQ,Excel Movies,No,No,No,No,No,Real
Dialogue Promo 3 | Dil Dhadakne Do | In Cinemas 5th June,_v4t9faGahE,https://www.youtube.com/watch?v=_v4t9faGahE,Excel Movies,No,No,No,No,No,Real
Dialogue Promo 6 | Dil Dhadakne Do | In Cinemas 5th June,5URQfLvCJKw,https://www.youtube.com/watch?v=5URQfLvCJKw,Excel Movies,No,No,No,No,No,Real
"Fukrey Dialogue Promo | Naulakkha | Pulkit Samrat, Varun Sharma, Manjot Singh, Ali Fazal",5HnIMU3kV-w,https://www.youtube.com/watch?v=5HnIMU3kV-w,Excel Movies,No,No,No,No,No,Real
"Fukrey - Dialogue Promo 2 |Hunny - Priya | Pulkit Samrat, Priya Anand",k5xLgizQh7k,https://www.youtube.com/watch?v=k5xLgizQh7k,Excel Movies,No,No,No,No,No,Real
Fukrey - Dialogue Promo 3 | Bholi - Richa Chadda,hcRF1lTOfGI,https://www.youtube.com/watch?v=hcRF1lTOfGI,Excel Movies,No,No,No,No,No,Real
Talaash - Dialogue Promo 1 HD,jzXqz5RQQG8,https://www.youtube.com/watch?v=jzXqz5RQQG8,Excel Movies,No,No,No,No,No,Real
"Main Yahaan Hoon | Full Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan, Udit Narayan",m6Y8xEfyXTs,https://www.youtube.com/watch?v=m6Y8xEfyXTs,YRF,No,No,No,No,No,Real
"WAR Trailer | Hrithik Roshan, Tiger Shroff, Vaani Kapoor | Official Trailer | New Movie Trailer",tQ0mzXRk-oM,https://www.youtube.com/watch?v=tQ0mzXRk-oM,YRF,No,No,No,No,No,Real
"Ghungroo Song | WAR | Hrithik Roshan, Vaani Kapoor | Arijit Singh, Shilpa | Vishal & Shekhar, Kumaar",qFkNATtc3mc,https://www.youtube.com/watch?v=qFkNATtc3mc,YRF,No,No,No,No,No,Real
Chak De India | Shah Rukh Khan,qNzRegSmiFk,https://www.youtube.com/watch?v=qNzRegSmiFk,YRF,No,No,No,No,No,Real
Three Words | Scene | Meri Pyaari Bindu | Ayushmann Khurrana | Parineeti Chopra,iAeSIJBoclI,https://www.youtube.com/watch?v=iAeSIJBoclI,YRF,No,No,No,No,No,Real
"Relive the magic of DDLJ | Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal, Anupam Kher Jatin-Lalit",BPEjJJ8mpv4,https://www.youtube.com/watch?v=BPEjJJ8mpv4,YRF,No,No,No,No,No,Real
Flute Version: Moh Moh Ke Dhaage | Dum Laga Ke Haisha | Anu Malik | Varun Grover | Vijay Tambe,7k7fDGeG7JU,https://www.youtube.com/watch?v=7k7fDGeG7JU,YRF,No,No,No,No,No,Real
"Thugs Of Hindostan | Teaser Trailer | Amitabh Bachchan, Aamir Khan, Katrina, Fatima",J12hDaRPNgg,https://www.youtube.com/watch?v=J12hDaRPNgg,YRF,No,No,No,No,No,Real
Song Promo | Thugs Of Hindostan | Aamir Khan | Katrina Kaif,CyLmIcYE92U,https://www.youtube.com/watch?v=CyLmIcYE92U,YRF,No,No,No,No,No,Real
"Making of Manzoor-e-Khuda | Thugs Of Hindostan | Aamir, Katrina, Fatima | Ajay-Atul, A Bhattacharya",ZHWHe3CqC88,https://www.youtube.com/watch?v=ZHWHe3CqC88,YRF,No,No,No,No,No,Real
Dialogue Promo | Thugs Of Hindostan | Amitabh Bachchan | Aamir Khan,bKC1mNGvMpU,https://www.youtube.com/watch?v=bKC1mNGvMpU,YRF,No,No,No,No,No,Real
Katrina Kaif as Suraiyya | Motion Poster | Thugs Of Hindostan,mcVQe3ncNYw,https://www.youtube.com/watch?v=mcVQe3ncNYw,YRF,No,No,No,No,No,Real
Thugs Of Hindostan - Teaser (Logo) | Amitabh Bachchan | Aamir Khan | Katrina Kaif | Fatima,PC8NkPaPvQ0,https://www.youtube.com/watch?v=PC8NkPaPvQ0,YRF,No,No,No,No,No,Real
Sui Dhaaga - Made In India | Dialogue Promo | Anushka Sharma | Varun Dhawan,q97QY0rMM_o,https://www.youtube.com/watch?v=q97QY0rMM_o,YRF,No,No,No,No,No,Real
Anushka perfects wearing a saree | Sui Dhaaga - Made In India | Anushka Sharma | Varun Dhawan,xnA3Jll8j-k,https://www.youtube.com/watch?v=xnA3Jll8j-k,YRF,No,No,No,No,No,Real
"Chaav Laaga Song | Sui Dhaaga | Anushka Sharma, Varun Dhawan | Papon, Ronkini Gupta | Anu Malik",J2CncmmhIUQ,https://www.youtube.com/watch?v=J2CncmmhIUQ,YRF,No,No,No,No,No,Real
Sui Dhaaga - Heroes Made In India | Rabari | Anushka Sharma | Varun Dhawan,zxzPUlFRzuU,https://www.youtube.com/watch?v=zxzPUlFRzuU,YRF,No,No,No,No,No,Real
"Sui Dhaaga | Official Trailer | Anushka Sharma, Varun Dhawan | Sharat Katariya | Maneesh Sharma",VUe3p23AJMo,https://www.youtube.com/watch?v=VUe3p23AJMo,YRF,No,No,No,No,No,Real
Gabbar Is Back | Scene 7 | Gabbar Vs Digvijay Patil |  | Akshay Kumar | Shruti Hassan | Sunil Grover,Qheq50R_jWs,https://www.youtube.com/watch?v=Qheq50R_jWs,Viacom18 Studios,No,No,No,No,No,Real
Gabbar Is Back | Scene 5 | Who Is Gabbar | कौन है गब्बर | Akshay Kumar | Sunil Grover,IdeMLnyaEaQ,https://www.youtube.com/watch?v=IdeMLnyaEaQ,Viacom18 Studios,No,No,No,No,No,Real
Sharmaji Aapne Bohot Bhagaya | Tanu Weds Manu | Viacom18 Motion Pictures,hScfoPR9cO4,https://www.youtube.com/watch?v=hScfoPR9cO4,Viacom18 Studios,No,No,No,No,No,Real
"Baazaar - Dialogue Promo 2 | Saif, Rohan, Radhika, Chitrangda | Gauravv K Chawla",3hQ8ZX2JQS0,https://www.youtube.com/watch?v=3hQ8ZX2JQS0,Viacom18 Studios,No,No,No,No,No,Real
Manto - Official Teaser | Nawazuddin Siddiqui | Nandita Das | Viacom18 Motion Pictures,R4LA6v2u47Q,https://www.youtube.com/watch?v=R4LA6v2u47Q,Viacom18 Studios,No,No,No,No,No,Real
Padmaavat | In Cinemas Now | Audience Review 8,2KrfOc3hQvQ,https://www.youtube.com/watch?v=2KrfOc3hQvQ,Viacom18 Studios,No,No,No,No,No,Real
Padmaavat | Dialogue Promo | Ranveer Singh | Deepika Padukone | Shahid Kapoor,DuAEWewS8A4,https://www.youtube.com/watch?v=DuAEWewS8A4,Viacom18 Studios,No,No,No,No,No,Real
Padmaavat | Official Trailer | Ranveer Singh | Shahid Kapoor | Deepika Padukone,X_5_BLt76c0,https://www.youtube.com/watch?v=X_5_BLt76c0,Viacom18 Studios,No,No,No,No,No,Real
Dialogue Promo 2 | Lucknow Central - In Cinemas Now,GtvU7gy-7LE,https://www.youtube.com/watch?v=GtvU7gy-7LE,Viacom18 Studios,No,No,No,No,No,Real
Dialogue Promo 1 | Lucknow Central - This Friday,DV4_4t5pwcA,https://www.youtube.com/watch?v=DV4_4t5pwcA,Viacom18 Studios,No,No,No,No,No,Real
Toilet Ek Prem Katha | Dialogue Promo 1 | In Cinemas Now,nICtzoizWQo,https://www.youtube.com/watch?v=nICtzoizWQo,Viacom18 Studios,No,No,No,No,No,Real
Luka Chuppi Full HD Movie | Kartik Aryaan & Kriti sanon New Bollywood HD Movies,M6sRfvTrz8A,https://www.youtube.com/watch?v=M6sRfvTrz8A,Galaxy Movies,No,No,No,No,No,Real
If I Could Tell You Just One Thing - Official Trailer,GzJhqhEnOM0,https://www.youtube.com/watch?v=GzJhqhEnOM0,Priyanka Chopra,No,No,No,No,No,Real
"Global Goals Awards, United Nations General Assembly 2017",xfT7T9UYvwM,https://www.youtube.com/watch?v=xfT7T9UYvwM,Priyanka Chopra,No,No,No,No,No,Real
"Day 1 in Harare, Zimbabwe - UNICEF",rbBsxz9uFD4,https://www.youtube.com/watch?v=rbBsxz9uFD4,Priyanka Chopra,No,No,No,No,No,Real
PC and Mannara,Kts3RIrBpGo,https://www.youtube.com/watch?v=Kts3RIrBpGo,Priyanka Chopra,No,No,No,No,No,Real
Priyanka Chopra - Swachh Bharat Abhiyan | Teaser,xPR_Z8M1J80,https://www.youtube.com/watch?v=xPR_Z8M1J80,Priyanka Chopra,No,No,No,No,No,Real
Priyanka Chopra - Swachh Bharat Abhiyan | Teaser 2,Fg4USLv88zg,https://www.youtube.com/watch?v=Fg4USLv88zg,Priyanka Chopra,No,No,No,No,No,Real
Emmys 2017,bbY0nSfSea8,https://www.youtube.com/watch?v=bbY0nSfSea8,Priyanka Chopra,No,No,No,No,No,Real
Priyanka Chopra's Hair and Makeup Guide | Little Black Book | Harper's BAZAAR,AY0dXLE1gLM,https://www.youtube.com/watch?v=AY0dXLE1gLM,Harper's BAZAAR,No,No,No,No,No,Real
Deepika Padukone Gets Ready for the Met Gala | Vogue,cGXuAlndfjM,https://www.youtube.com/watch?v=cGXuAlndfjM,Vogue,No,No,No,No,No,Real
Priyanka Chopra's best style moments,EP4ttCDVJ3U,https://www.youtube.com/watch?v=EP4ttCDVJ3U,Harper's Bazaar UK,No,No,No,No,No,Real
Deepika Padukone's best red-carpet moments,XFIYBjKOetY,https://www.youtube.com/watch?v=XFIYBjKOetY,Harper's Bazaar UK,No,No,No,No,No,Real
Aamir Khan's Exclusive Interview On 'Dhoom 3' & The Truth Of Box Office Figures,K5zRxtXc27s,https://www.youtube.com/watch?v=K5zRxtXc27s,BollywoodHungama.com,No,No,No,No,No,Real
"Kabir Singh – Official Trailer | Shahid Kapoor, Kiara Advani | Sandeep Reddy Vanga | 21st June 2019",RiANSSgCuJk,https://www.youtube.com/watch?v=RiANSSgCuJk,T-Series,No,No,No,No,No,Real
Baahubali 2 - The Conclusion | Official Trailer (Hindi) | S.S. Rajamouli | Prabhas | Rana Daggubati,G62HrubdD6o,https://www.youtube.com/watch?v=G62HrubdD6o,Dharma Productions,No,No,No,No,No,Real
Mahabharat - Trailer | Aamir Khan | Hrithik Roshan | Prabhas | Deepika Padukone | Rajamouli,HP0LUYgJQEI,https://www.youtube.com/watch?v=HP0LUYgJQEI,Universal Fox Studio,No,No,No,No,No,Real
"JAB WE MET' - Video Jukebox | Kareena Kapoor, Shahid Kapoor | Full Video Songs | T-Series",uAVBJX2GILI,https://www.youtube.com/watch?v=uAVBJX2GILI,T-Series,No,No,No,No,No,Real
"HIGHWAY - Video Jukebox | A.R Rahman | Alia Bhatt, Randeep Hooda | Full Video Songs | T-Series",ENsjnS_k-ks,https://www.youtube.com/watch?v=ENsjnS_k-ks,T-Series,No,No,No,No,No,Real
"Ek Villain Full Songs -Video Jukebox | Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh",MdjuGC6FW5U,https://www.youtube.com/watch?v=MdjuGC6FW5U,T-Series,No,No,No,No,No,Real
Student Of The Year - Making - Part 4,_kqYtFOSsg8,https://www.youtube.com/watch?v=_kqYtFOSsg8,Dharma Productions,No,No,No,No,No,Real
A 'Gamla' Story - Kabhi Khushi Kabhie Gham - Comedy Week,2QoHBgGLDng,https://www.youtube.com/watch?v=2QoHBgGLDng,Dharma Productions,No,No,No,No,No,Real
"Kabhi Khushi Kabhie Gham - Official Trailer - Amitabh Bachchan, Shahrukh Khan, Hrithik Roshan, Kajol",7uY1JbWZKPA,https://www.youtube.com/watch?v=7uY1JbWZKPA,Dharma Productions,No,No,No,No,No,Real
"Good Looks, Good Looks & Good Looks! - Kabhi Khushi Kabhie Gham - Comedy Week",u9CaWsUppMY,https://www.youtube.com/watch?v=u9CaWsUppMY,Dharma Productions,No,No,No,No,No,Real
"Poo Bani Parvati - Emotional Scene - Kabhi Khushi Kabhie Gham - Kajol, Shahrukh Khan",y2pBnyUfsHo,https://www.youtube.com/watch?v=y2pBnyUfsHo,Dharma Productions,No,No,No,No,No,Real
"Anjali Going Away - Emotional Scene - Kuch Kuch Hota Hai - Shahrukh Khan, Kajol, Rani Mukerji",hI2LF37PrqU,https://www.youtube.com/watch?v=hI2LF37PrqU,Dharma Productions,No,No,No,No,No,Real
"A Stranger or Companion - Movie Scene - Kabhi Alvida Naa Kehna - Shahrukh Khan, Rani Mukherjee",8yMp310t9Uc,https://www.youtube.com/watch?v=8yMp310t9Uc,Dharma Productions,No,No,No,No,No,Real
Dhadak | Official Trailer | Janhvi & Ishaan | Shashank Khaitan | Karan Johar,TIE92mUvSsw,https://www.youtube.com/watch?v=TIE92mUvSsw,Dharma Productions,No,No,No,No,No,Real
Kareena Kapoor Khan's Pregnancy Monologue | Good Newwz | Akshay Kumar,HZth2fjonIY,https://www.youtube.com/watch?v=HZth2fjonIY,Dharma Productions,No,No,No,No,No,Real
"Zindagi Na Milegi Dobara | Official Trailer | Hrithik Roshan, Farhan Akhtar, Abhay Deol",FJrpcDgC3zU,https://www.youtube.com/watch?v=FJrpcDgC3zU,Eros Now Movies Preview,No,No,No,No,No,Real
"Dil Dhadakne Do Full Video Song | Zindagi Na Milegi Dobara | Hrithik Roshan, Farhan Akhtar",WuMWwPHTSoY,https://www.youtube.com/watch?v=WuMWwPHTSoY,T-Series,No,No,No,No,No,Real
"""Senorita Zindagi Na Milegi Dobara"" Full HD Video Song | Farhan Akhtar, Hrithik Roshan, Abhay Deol",yDv0WSgXJVg,https://www.youtube.com/watch?v=yDv0WSgXJVg,T-Series,No,No,No,No,No,Real
Chatur's speech - Funny scene | 3 Idiots | Aamir Khan | R Madhavan | Sharman Joshi | Omi Vaidya,iFkoP8y9648,https://www.youtube.com/watch?v=iFkoP8y9648,Vidhu Vinod Chopra Films,No,No,No,No,No,Real
Sanju | Official Trailer | Ranbir Kapoor | Rajkumar Hirani | Releasing on 29th June,1J76wN0TPI4,https://www.youtube.com/watch?v=1J76wN0TPI4,FoxStarHindi,No,No,No,No,No,Real
Sanju | Official Teaser | Ranbir Kapoor | Rajkumar Hirani,rRr1qiJRsXk,https://www.youtube.com/watch?v=rRr1qiJRsXk,FoxStarHindi,No,No,No,No,No,Real
Wake Up Sid Trailer,Ngimy3GpHS0,https://www.youtube.com/watch?v=Ngimy3GpHS0,Dharma Productions,No,No,No,No,No,Real
"‘Raazi’ Official Trailer | Alia Bhatt, Vicky Kaushal | Directed by Meghna Gulzar | 11th May 2018",YjMSttRJrhA,https://www.youtube.com/watch?v=YjMSttRJrhA,Dharma Productions,No,No,No,No,No,Real
Raazi - Title Track | Full Video | Alia Bhatt | Arijit Singh | Shankar Ehsaan Loy | Gulzar,c4ZteOtHWQ0,https://www.youtube.com/watch?v=c4ZteOtHWQ0,Zee Music Company,No,No,No,No,No,Real
Neerja | Official Trailer | Sonam Kapoor | Shabana Azmi,7779JrWy04g,https://www.youtube.com/watch?v=7779JrWy04g,FoxStarHindi,No,No,No,No,No,Real
"Yeh Jawaani Hai Deewani - Official Trailer | Ranbir Kapoor, Deepika Padukone",Rbp2XUSeUNE,https://www.youtube.com/watch?v=Rbp2XUSeUNE,Dharma Productions,No,No,No,No,No,Real
Bajirao Mastani Official Trailer | Watch Full Movie On Eros Now,eHOc-4D7MjY,https://www.youtube.com/watch?v=eHOc-4D7MjY,Eros Now Music,No,No,No,No,No,Real
Ranveer Has To Prove Himself To Become Peshwa | Bajirao Mastani | Movie Scene,QqTLr_hviPs,https://www.youtube.com/watch?v=QqTLr_hviPs,Eros Now Music,No,No,No,No,No,Real
"Bajirao Mastani | Official Teaser | Ranveer Singh, Deepika Padukone, Priyanka Chopra",NDEExEhvk1Y,https://www.youtube.com/watch?v=NDEExEhvk1Y,Eros Now Music,No,No,No,No,No,Real
Aapne Toh Hamse Hamara Guroor Cheen Liya | Bajirao Mastani | Movie Scene,cpA0hvrWEKk,https://www.youtube.com/watch?v=cpA0hvrWEKk,Eros Now Music,No,No,No,No,No,Real
Priyanka Invites Deepika To The Festival | Bajirao Mastani | Movie Scene,dzPOk8yVgPY,https://www.youtube.com/watch?v=dzPOk8yVgPY,Eros Now Music,No,No,No,No,No,Real
"Kapoor & Sons | Official Trailer | Sidharth Malhotra, Alia Bhatt, Fawad Khan",s7YYt9_KfsM,https://www.youtube.com/watch?v=s7YYt9_KfsM,Dharma Productions,No,No,No,No,No,Real
"Dear Zindagi Take 1: Life Is A Game | Teaser | Alia Bhatt, Shah Rukh Khan",5DkO7ksXY8E,https://www.youtube.com/watch?v=5DkO7ksXY8E,Red Chillies Entertainment,No,No,No,No,No,Real
Just Go to Hell Dil Full Video - Dear Zindagi|Alia Bhatt|Sunidhi Chauhan|Amit Trivedi,Gl5wBrNuxx4,https://www.youtube.com/watch?v=Gl5wBrNuxx4,SonyMusicIndiaVEVO,No,No,No,No,No,Real
Love You Zindagi Full Video - Dear Zindagi|Alia Bhatt|Shah Rukh Khan|Jasleen Royal|Amit T,bw7bVpI5VcM,https://www.youtube.com/watch?v=bw7bVpI5VcM,SonyMusicIndiaVEVO,No,No,No,No,No,Real
"Dear Zindagi | Deleted Scene | Aaj Kal Ke Bachche | Alia Bhatt, Shah Rukh Khan",Gkoxn6Nyijk,https://www.youtube.com/watch?v=Gkoxn6Nyijk,Red Chillies Entertainment,No,No,No,No,No,Real
"2 States - Official Trailer - Arjun Kapoor, Alia Bhatt",CGyAaR2aWcA,https://www.youtube.com/watch?v=CGyAaR2aWcA,Dharma Productions,No,No,No,No,No,Real
Half Girlfriend Official Trailer | Arjun Kapoor | Shraddha Kapoor | 19th May 2017,KmlBnmyelHI,https://www.youtube.com/watch?v=KmlBnmyelHI,BalajiMotionPictures,No,No,No,No,No,Real
"Locha E Ulfat FULL Video Song | 2 States | Arjun Kapoor, Alia Bhatt",G6RR2_NQ530,https://www.youtube.com/watch?v=G6RR2_NQ530,T-Series,No,No,No,No,No,Real
"""2 States Official Trailer"" Releasing 18 April 2014 | Arjun Kapoor, Alia Bhatt",REifdfJvCzw,https://www.youtube.com/watch?v=REifdfJvCzw,T-Series,No,No,No,No,No,Real
Chaandaniya FULL Video Song | 2 States | Arjun Kapoor | Alia Bhatt,P0KasU0HXD0,https://www.youtube.com/watch?v=P0KasU0HXD0,T-Series,No,No,No,No,No,Real
Best of Nanapatekar Comedy Scenes - Welcome - Nanapatekar - Akshay Kumar - Paresh Rawal,4j7bVwNIriw,https://www.youtube.com/watch?v=4j7bVwNIriw,Shemaroo Comedy,No,No,No,No,No,Real
AIRLIFT MOVIE CLIPS 4 -   Akshay Kumar Dissapoints Iraqi Major,vkOI8EHrM90,https://www.youtube.com/watch?v=vkOI8EHrM90,T-Series,No,No,No,No,No,Real
Filmy Friday - Baby Movie Clip 1 - We write INDIAN in BOLD & CAPITAL,dJeG35Zaip8,https://www.youtube.com/watch?v=dJeG35Zaip8,T-Series,No,No,No,No,No,Real
Don't Angry Akshay Kumar | Baby Movie Clips (04) | Filmy Friday | T-Series,ccRXEN1Qjf8,https://www.youtube.com/watch?v=ccRXEN1Qjf8,T-Series,No,No,No,No,No,Real
I am the Coach | Scene | Chak De India | Shah Rukh Khan | Shimit Amin,rrH90zd9uco,https://www.youtube.com/watch?v=rrH90zd9uco,YRF,No,No,No,No,No,Real
"Team Good Newwz's Most Entertaining Interview | Crazy Quiz,Rapid Fire |Akshay,Kiara,Kareena,Diljeet",wtX5ZX0ljto,https://www.youtube.com/watch?v=wtX5ZX0ljto,BollywoodHungama.com,No,No,No,No,No,Real
"The Kapil Sharma Show Season 2 - Laughter Night With 'Laxmii'  - Ep 155 -Full Episode -1st Nov, 2020",ZUAJb1u_J9Q,https://www.youtube.com/watch?v=ZUAJb1u_J9Q,SET India,No,No,No,No,No,Real
"EXCLUSIVE: Varun, Alia, Sonakhi & Aditya On Kalank, SRK, Salman, Ranbir & Madhuri",i2eSLomlb_c,https://www.youtube.com/watch?v=i2eSLomlb_c,BollywoodHungama.com,No,No,No,No,No,Real
Team Ludo in conversation with Anupama Chopra | Netflix | Film Companion,4NX6h2yEEcM,https://www.youtube.com/watch?v=4NX6h2yEEcM,Film Companion,No,No,No,No,No,Real
